instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2316,4/11/2011,2,0,4,9,0,1,1,2,22.96,26.515,83,19.0012,165
2317,4/11/2011,2,0,4,10,0,1,1,2,22.96,26.515,83,19.9995,96
2318,4/11/2011,2,0,4,11,0,1,1,2,24.6,29.545,73,19.9995,104
2319,4/11/2011,2,0,4,12,0,1,1,2,24.6,29.545,73,22.0028,134
2320,4/11/2011,2,0,4,13,0,1,1,2,26.24,30.305,69,27.9993,139
2321,4/11/2011,2,0,4,14,0,1,1,2,29.52,33.335,54,23.9994,145
2322,4/11/2011,2,0,4,15,0,1,1,1,30.34,33.335,48,35.0008,141
2323,4/11/2011,2,0,4,16,0,1,1,1,30.34,33.335,48,35.0008,235
2324,4/11/2011,2,0,4,17,0,1,1,1,30.34,33.335,48,35.0008,452
2325,4/11/2011,2,0,4,18,0,1,1,1,29.52,33.335,51,26.0027,383
2326,4/11/2011,2,0,4,19,0,1,1,1,29.52,33.335,51,30.0026,284
2327,4/11/2011,2,0,4,20,0,1,1,1,27.88,31.82,57,35.0008,166
2328,4/11/2011,2,0,4,21,0,1,1,1,27.06,31.06,61,16.9979,158
2329,4/11/2011,2,0,4,22,0,1,1,2,26.24,31.06,50,19.0012,91
2330,4/11/2011,2,0,4,23,0,1,1,3,23.78,27.275,60,0,54
2331,4/12/2011,2,0,4,0,0,2,1,2,25.42,31.06,50,7.0015,24
2332,4/12/2011,2,0,4,1,0,2,1,2,25.42,31.06,50,6.0032,13
2333,4/12/2011,2,0,4,2,0,2,1,2,24.6,31.06,53,8.9981,14
2334,4/12/2011,2,0,4,3,0,2,1,2,23.78,27.275,56,8.9981,1
2335,4/12/2011,2,0,4,4,0,2,1,2,22.96,26.515,64,8.9981,6
2336,4/12/2011,2,0,4,5,0,2,1,2,22.14,25.76,68,8.9981,16
2337,4/12/2011,2,0,4,6,0,2,1,2,22.14,25.76,68,19.0012,58
2338,4/12/2011,2,0,4,7,0,2,1,2,22.14,25.76,68,15.0013,189
2339,4/12/2011,2,0,4,8,0,2,1,3,19.68,23.485,88,26.0027,226
2340,4/12/2011,2,0,4,9,0,2,1,3,18.86,22.725,94,32.9975,54
2341,4/12/2011,2,0,4,10,0,2,1,3,20.5,24.24,82,27.9993,40
2342,4/12/2011,2,0,4,11,0,2,1,1,21.32,25,77,23.9994,49
2343,4/12/2011,2,0,4,12,0,2,1,2,22.96,26.515,64,31.0009,92
2344,4/12/2011,2,0,4,13,0,2,1,3,22.14,25.76,68,19.0012,106
2345,4/12/2011,2,0,4,14,0,2,1,2,20.5,24.24,82,19.0012,44
2346,4/12/2011,2,0,4,15,0,2,1,2,19.68,23.485,77,35.0008,78
2347,4/12/2011,2,0,4,16,0,2,1,2,19.68,23.485,77,26.0027,99
2348,4/12/2011,2,0,4,17,0,2,1,3,18.04,21.97,77,15.0013,291
2349,4/12/2011,2,0,4,18,0,2,1,3,18.04,21.97,77,15.0013,224
2350,4/12/2011,2,0,4,19,0,2,1,2,17.22,21.21,82,19.0012,130
2351,4/12/2011,2,0,4,20,0,2,1,2,17.22,21.21,82,19.0012,103
2352,4/12/2011,2,0,4,21,0,2,1,2,17.22,21.21,82,12.998,84
2353,4/12/2011,2,0,4,22,0,2,1,2,16.4,20.455,94,19.9995,54
2354,4/12/2011,2,0,4,23,0,2,1,2,16.4,20.455,94,16.9979,39
2355,4/13/2011,2,0,4,0,0,3,1,2,16.4,20.455,100,19.9995,15
2356,4/13/2011,2,0,4,1,0,3,1,2,16.4,20.455,100,19.9995,1
2357,4/13/2011,2,0,4,2,0,3,1,3,16.4,20.455,100,19.9995,2
2358,4/13/2011,2,0,4,3,0,3,1,3,16.4,20.455,94,22.0028,2
2359,4/13/2011,2,0,4,4,0,3,1,3,16.4,20.455,94,22.0028,3
2360,4/13/2011,2,0,4,5,0,3,1,3,15.58,19.695,94,16.9979,5
2361,4/13/2011,2,0,4,6,0,3,1,3,15.58,19.695,94,15.0013,34
2362,4/13/2011,2,0,4,7,0,3,1,3,14.76,17.425,100,15.0013,70
2363,4/13/2011,2,0,4,8,0,3,1,3,15.58,19.695,94,12.998,164
2364,4/13/2011,2,0,4,9,0,3,1,2,15.58,19.695,94,15.0013,65
2365,4/13/2011,2,0,4,10,0,3,1,2,16.4,20.455,87,12.998,46
2366,4/13/2011,2,0,4,11,0,3,1,2,17.22,21.21,82,12.998,61
2367,4/13/2011,2,0,4,12,0,3,1,3,17.22,21.21,82,16.9979,95
2368,4/13/2011,2,0,4,13,0,3,1,2,18.04,21.97,77,12.998,61
2369,4/13/2011,2,0,4,14,0,3,1,2,17.22,21.21,77,16.9979,106
2370,4/13/2011,2,0,4,15,0,3,1,2,18.04,21.97,72,19.0012,81
2371,4/13/2011,2,0,4,16,0,3,1,1,18.86,22.725,67,19.0012,142
2372,4/13/2011,2,0,4,17,0,3,1,1,18.86,22.725,67,19.9995,309
2373,4/13/2011,2,0,4,18,0,3,1,1,18.04,21.97,62,26.0027,321
2374,4/13/2011,2,0,4,19,0,3,1,1,18.04,21.97,62,16.9979,175
2375,4/13/2011,2,0,4,20,0,3,1,1,18.04,21.97,62,16.9979,126
2376,4/13/2011,2,0,4,21,0,3,1,1,17.22,21.21,67,11.0014,117
2377,4/13/2011,2,0,4,22,0,3,1,1,17.22,21.21,67,12.998,99
2378,4/13/2011,2,0,4,23,0,3,1,1,16.4,20.455,71,8.9981,62
2379,4/14/2011,2,0,4,0,0,4,1,1,15.58,19.695,76,8.9981,21
2380,4/14/2011,2,0,4,1,0,4,1,1,15.58,19.695,76,15.0013,10
2381,4/14/2011,2,0,4,2,0,4,1,1,14.76,17.425,76,8.9981,3
2382,4/14/2011,2,0,4,3,0,4,1,1,13.94,16.665,81,8.9981,2
2383,4/14/2011,2,0,4,4,0,4,1,1,13.94,18.18,76,0,9
2384,4/14/2011,2,0,4,5,0,4,1,1,13.94,17.425,76,6.0032,14
2385,4/14/2011,2,0,4,6,0,4,1,1,13.94,17.425,76,7.0015,70
2386,4/14/2011,2,0,4,7,0,4,1,1,15.58,19.695,66,0,193
2387,4/14/2011,2,0,4,8,0,4,1,1,17.22,21.21,58,11.0014,337
2388,4/14/2011,2,0,4,9,0,4,1,1,18.86,22.725,51,8.9981,170
2389,4/14/2011,2,0,4,10,0,4,1,1,20.5,24.24,51,12.998,89
2390,4/14/2011,2,0,4,11,0,4,1,1,21.32,25,45,11.0014,115
2391,4/14/2011,2,0,4,12,0,4,1,1,22.14,25.76,42,8.9981,145
2392,4/14/2011,2,0,4,13,0,4,1,1,22.96,26.515,37,15.0013,159
2393,4/14/2011,2,0,4,14,0,4,1,1,22.96,26.515,35,6.0032,137
2394,4/14/2011,2,0,4,15,0,4,1,1,24.6,31.06,31,6.0032,142
2395,4/14/2011,2,0,4,16,0,4,1,1,24.6,30.305,26,7.0015,202
2396,4/14/2011,2,0,4,17,0,4,1,1,24.6,30.305,28,0,388
2397,4/14/2011,2,0,4,18,0,4,1,1,22.96,26.515,30,0,337
2398,4/14/2011,2,0,4,19,0,4,1,1,22.14,25.76,32,0,259
2399,4/14/2011,2,0,4,20,0,4,1,1,20.5,24.24,51,12.998,169
2400,4/14/2011,2,0,4,21,0,4,1,1,18.86,22.725,63,8.9981,145
2401,4/14/2011,2,0,4,22,0,4,1,1,19.68,23.485,55,7.0015,104
2402,4/14/2011,2,0,4,23,0,4,1,1,18.86,22.725,59,7.0015,47
2403,4/15/2011,2,0,4,0,1,5,0,1,18.04,21.97,67,0,27
2404,4/15/2011,2,0,4,1,1,5,0,1,18.04,21.97,62,0,15
2405,4/15/2011,2,0,4,2,1,5,0,1,16.4,20.455,76,0,18
2406,4/15/2011,2,0,4,3,1,5,0,1,16.4,20.455,76,0,3
2407,4/15/2011,2,0,4,4,1,5,0,1,15.58,19.695,82,6.0032,3
2408,4/15/2011,2,0,4,5,1,5,0,1,14.76,18.18,81,7.0015,13
2409,4/15/2011,2,0,4,6,1,5,0,1,14.76,18.18,81,6.0032,47
2410,4/15/2011,2,0,4,7,1,5,0,1,16.4,20.455,71,11.0014,149
2411,4/15/2011,2,0,4,8,1,5,0,1,18.04,21.97,62,19.9995,300
2412,4/15/2011,2,0,4,9,1,5,0,1,20.5,24.24,55,12.998,178
2413,4/15/2011,2,0,4,10,1,5,0,1,20.5,24.24,55,12.998,122
2414,4/15/2011,2,0,4,11,1,5,0,1,21.32,25,55,12.998,136
2415,4/15/2011,2,0,4,12,1,5,0,1,21.32,25,55,19.0012,200
2416,4/15/2011,2,0,4,13,1,5,0,1,22.14,25.76,52,16.9979,180
2417,4/15/2011,2,0,4,14,1,5,0,1,22.14,25.76,52,16.9979,163
2418,4/15/2011,2,0,4,15,1,5,0,1,22.14,25.76,52,30.0026,162
2419,4/15/2011,2,0,4,16,1,5,0,1,21.32,25,55,32.9975,243
2420,4/15/2011,2,0,4,17,1,5,0,2,20.5,24.24,63,26.0027,331
2421,4/15/2011,2,0,4,18,1,5,0,2,18.86,22.725,67,26.0027,263
2422,4/15/2011,2,0,4,19,1,5,0,1,17.22,21.21,77,26.0027,209
2423,4/15/2011,2,0,4,20,1,5,0,2,16.4,20.455,76,22.0028,118
2424,4/15/2011,2,0,4,21,1,5,0,2,16.4,20.455,76,19.9995,102
2425,4/15/2011,2,0,4,22,1,5,0,2,15.58,19.695,82,26.0027,80
2426,4/15/2011,2,0,4,23,1,5,0,2,14.76,17.425,81,12.998,64
2427,4/16/2011,2,0,4,0,0,6,0,2,14.76,17.425,81,15.0013,43
2428,4/16/2011,2,0,4,1,0,6,0,2,14.76,16.665,87,19.0012,33
2429,4/16/2011,2,0,4,2,0,6,0,2,14.76,17.425,87,8.9981,24
2430,4/16/2011,2,0,4,3,0,6,0,2,14.76,17.425,87,11.0014,14
2431,4/16/2011,2,0,4,4,0,6,0,2,14.76,17.425,87,15.0013,5
2432,4/16/2011,2,0,4,5,0,6,0,2,15.58,19.695,87,19.0012,4
2433,4/16/2011,2,0,4,6,0,6,0,3,16.4,20.455,82,22.0028,10
2434,4/16/2011,2,0,4,7,0,6,0,2,16.4,20.455,82,27.9993,21
2435,4/16/2011,2,0,4,8,0,6,0,3,16.4,20.455,87,23.9994,45
2436,4/16/2011,2,0,4,9,0,6,0,3,16.4,20.455,100,19.9995,29
2437,4/16/2011,2,0,4,10,0,6,0,3,17.22,21.21,94,26.0027,22
2438,4/16/2011,2,0,4,11,0,6,0,3,17.22,21.21,94,30.0026,31
2439,4/16/2011,2,0,4,12,0,6,0,2,18.86,22.725,88,39.0007,32
2440,4/16/2011,2,0,4,13,0,6,0,3,18.86,22.725,94,35.0008,58
2441,4/16/2011,2,0,4,14,0,6,0,3,21.32,25,83,39.0007,63
2442,4/16/2011,2,0,4,15,0,6,0,3,21.32,25,83,39.0007,78
2443,4/16/2011,2,0,4,16,0,6,0,3,20.5,24.24,88,31.0009,33
2444,4/16/2011,2,0,4,17,0,6,0,3,20.5,24.24,88,39.0007,15
2445,4/16/2011,2,0,4,18,0,6,0,2,20.5,24.24,94,26.0027,38
2446,4/16/2011,2,0,4,19,0,6,0,2,21.32,25,94,27.9993,71
2447,4/16/2011,2,0,4,20,0,6,0,3,18.04,21.97,94,15.0013,53
2448,4/16/2011,2,0,4,21,0,6,0,2,18.04,21.97,94,0,14
2449,4/16/2011,2,0,4,22,0,6,0,3,17.22,21.21,100,0,24
2450,4/16/2011,2,0,4,23,0,6,0,2,18.04,21.97,77,19.0012,35
2451,4/17/2011,2,0,4,0,0,0,0,2,18.04,21.97,77,19.0012,33
2452,4/17/2011,2,0,4,1,0,0,0,1,17.22,21.21,67,15.0013,31
2453,4/17/2011,2,0,4,2,0,0,0,1,16.4,20.455,62,12.998,29
2454,4/17/2011,2,0,4,3,0,0,0,1,16.4,20.455,66,8.9981,25
2455,4/17/2011,2,0,4,4,0,0,0,1,14.76,18.18,76,7.0015,7
2456,4/17/2011,2,0,4,5,0,0,0,1,14.76,17.425,71,11.0014,3
2457,4/17/2011,2,0,4,6,0,0,0,1,14.76,15.91,66,30.0026,8
2458,4/17/2011,2,0,4,7,0,0,0,1,14.76,16.665,50,23.9994,16
2459,4/17/2011,2,0,4,8,0,0,0,1,15.58,19.695,46,26.0027,43
2460,4/17/2011,2,0,4,9,0,0,0,1,16.4,20.455,43,19.0012,102
2461,4/17/2011,2,0,4,10,0,0,0,1,17.22,21.21,44,30.0026,211
2462,4/17/2011,2,0,4,11,0,0,0,1,18.86,22.725,41,27.9993,304
2463,4/17/2011,2,0,4,12,0,0,0,1,18.86,22.725,38,26.0027,354
2464,4/17/2011,2,0,4,13,0,0,0,1,20.5,24.24,34,26.0027,343
2465,4/17/2011,2,0,4,14,0,0,0,1,21.32,25,34,26.0027,361
2466,4/17/2011,2,0,4,15,0,0,0,1,22.14,25.76,32,35.0008,388
2467,4/17/2011,2,0,4,16,0,0,0,1,22.14,25.76,30,23.9994,343
2468,4/17/2011,2,0,4,17,0,0,0,1,22.96,26.515,30,30.0026,306
2469,4/17/2011,2,0,4,18,0,0,0,1,22.96,26.515,30,26.0027,277
2470,4/17/2011,2,0,4,19,0,0,0,1,22.96,26.515,30,19.9995,210
2471,4/17/2011,2,0,4,20,0,0,0,1,21.32,25,36,12.998,141
2472,4/17/2011,2,0,4,21,0,0,0,1,20.5,24.24,42,12.998,83
2473,4/17/2011,2,0,4,22,0,0,0,1,20.5,24.24,39,7.0015,70
2474,4/17/2011,2,0,4,23,0,0,0,1,18.04,21.97,67,11.0014,56
2475,4/18/2011,2,0,4,0,0,1,1,1,18.86,22.725,47,6.0032,39
2476,4/18/2011,2,0,4,1,0,1,1,1,18.86,22.725,47,8.9981,19
2477,4/18/2011,2,0,4,2,0,1,1,1,17.22,21.21,67,7.0015,16
2478,4/18/2011,2,0,4,3,0,1,1,1,17.22,21.21,62,7.0015,7
2479,4/18/2011,2,0,4,4,0,1,1,1,16.4,20.455,87,11.0014,6
2480,4/18/2011,2,0,4,5,0,1,1,1,16.4,20.455,76,6.0032,16
2481,4/18/2011,2,0,4,6,0,1,1,1,16.4,20.455,82,0,54
2482,4/18/2011,2,0,4,7,0,1,1,1,18.86,22.725,63,0,168
2483,4/18/2011,2,0,4,8,0,1,1,1,18.86,22.725,63,0,297
2484,4/18/2011,2,0,4,9,0,1,1,2,20.5,24.24,55,7.0015,169
2485,4/18/2011,2,0,4,10,0,1,1,2,21.32,25,55,7.0015,109
2486,4/18/2011,2,0,4,11,0,1,1,2,22.14,25.76,52,6.0032,123
2487,4/18/2011,2,0,4,12,0,1,1,2,22.96,26.515,49,6.0032,184
2488,4/18/2011,2,0,4,13,0,1,1,2,22.96,26.515,49,11.0014,169
2489,4/18/2011,2,0,4,14,0,1,1,2,23.78,27.275,49,12.998,144
2490,4/18/2011,2,0,4,15,0,1,1,2,24.6,31.06,43,12.998,176
2491,4/18/2011,2,0,4,16,0,1,1,1,24.6,31.06,46,19.0012,205
2492,4/18/2011,2,0,4,17,0,1,1,1,23.78,27.275,49,19.0012,428
2493,4/18/2011,2,0,4,18,0,1,1,1,26.24,31.06,31,23.9994,362
2494,4/18/2011,2,0,4,19,0,1,1,1,22.96,26.515,46,16.9979,286
2495,4/18/2011,2,0,4,20,0,1,1,1,24.6,31.06,33,19.9995,165
2496,4/18/2011,2,0,4,21,0,1,1,1,22.96,26.515,37,19.0012,151
2497,4/18/2011,2,0,4,22,0,1,1,1,21.32,25,55,19.0012,90
2498,4/18/2011,2,0,4,23,0,1,1,1,20.5,24.24,59,16.9979,46
2499,4/19/2011,2,0,4,0,0,2,1,1,20.5,24.24,55,15.0013,25
2500,4/19/2011,2,0,4,1,0,2,1,1,18.86,22.725,63,15.0013,7
2501,4/19/2011,2,0,4,2,0,2,1,1,18.86,22.725,67,19.0012,13
2502,4/19/2011,2,0,4,3,0,2,1,1,19.68,23.485,63,15.0013,3
2503,4/19/2011,2,0,4,4,0,2,1,1,18.86,22.725,67,6.0032,5
2504,4/19/2011,2,0,4,5,0,2,1,2,18.86,22.725,72,12.998,18
2505,4/19/2011,2,0,4,6,0,2,1,2,19.68,23.485,67,0,65
2506,4/19/2011,2,0,4,7,0,2,1,2,21.32,25,55,0,188
2507,4/19/2011,2,0,4,8,0,2,1,2,20.5,24.24,68,8.9981,351
2508,4/19/2011,2,0,4,9,0,2,1,3,21.32,25,63,6.0032,162
2509,4/19/2011,2,0,4,10,0,2,1,2,20.5,24.24,72,15.0013,75
2510,4/19/2011,2,0,4,11,0,2,1,2,22.14,25.76,68,11.0014,72
2511,4/19/2011,2,0,4,12,0,2,1,2,22.14,25.76,64,6.0032,103
2512,4/19/2011,2,0,4,13,0,2,1,2,22.14,25.76,68,15.0013,129
2513,4/19/2011,2,0,4,14,0,2,1,2,22.14,25.76,64,12.998,107
2514,4/19/2011,2,0,4,15,0,2,1,2,22.14,25.76,65,11.0014,127
2515,4/19/2011,2,0,4,16,0,2,1,1,22.96,26.515,52,19.9995,192
2516,4/19/2011,2,0,4,17,0,2,1,1,22.96,26.515,60,7.0015,411
2517,4/19/2011,2,0,4,18,0,2,1,2,22.14,25.76,64,8.9981,421
2518,4/19/2011,2,0,4,19,0,2,1,2,20.5,24.24,72,12.998,276
2519,4/19/2011,2,0,4,20,0,2,1,2,20.5,24.24,72,15.0013,168
2520,4/19/2011,2,0,4,21,0,2,1,2,20.5,24.24,72,8.9981,122
2521,4/19/2011,2,0,4,22,0,2,1,1,19.68,23.485,77,6.0032,112
2522,4/19/2011,2,0,4,23,0,2,1,1,18.86,22.725,88,6.0032,52
2523,4/20/2011,2,0,4,0,0,3,1,1,18.04,21.97,88,8.9981,33
2524,4/20/2011,2,0,4,1,0,3,1,1,17.22,21.21,94,11.0014,7
2525,4/20/2011,2,0,4,2,0,3,1,1,17.22,21.21,94,11.0014,2
2526,4/20/2011,2,0,4,3,0,3,1,1,17.22,21.21,94,0,2
2527,4/20/2011,2,0,4,4,0,3,1,1,16.4,20.455,100,7.0015,9
2528,4/20/2011,2,0,4,5,0,3,1,1,16.4,20.455,94,12.998,15
2529,4/20/2011,2,0,4,6,0,3,1,1,17.22,21.21,94,11.0014,64
2530,4/20/2011,2,0,4,7,0,3,1,1,18.04,21.97,94,0,237
2531,4/20/2011,2,0,4,8,0,3,1,1,25.42,30.305,69,31.0009,396
2532,4/20/2011,2,0,4,9,0,3,1,1,27.06,31.06,61,19.0012,197
2533,4/20/2011,2,0,4,10,0,3,1,1,25.42,30.305,69,6.0032,131
2534,4/20/2011,2,0,4,11,0,3,1,1,25.42,30.305,69,6.0032,118
2535,4/20/2011,2,0,4,12,0,3,1,1,28.7,32.575,48,26.0027,145
2536,4/20/2011,2,0,4,13,0,3,1,1,28.7,32.575,48,26.0027,177
2537,4/20/2011,2,0,4,14,0,3,1,1,30.34,32.575,40,31.0009,148
2538,4/20/2011,2,0,4,15,0,3,1,2,31.16,33.335,35,23.9994,145
2539,4/20/2011,2,0,4,16,0,3,1,2,31.16,33.335,35,23.9994,255
2540,4/20/2011,2,0,4,17,0,3,1,2,30.34,32.575,37,27.9993,432
2541,4/20/2011,2,0,4,18,0,3,1,1,30.34,32.575,30,23.9994,441
2542,4/20/2011,2,0,4,19,0,3,1,1,28.7,31.82,32,16.9979,383
2543,4/20/2011,2,0,4,20,0,3,1,1,27.88,31.06,32,7.0015,225
2544,4/20/2011,2,0,4,21,0,3,1,1,27.06,31.06,36,19.0012,172
2545,4/20/2011,2,0,4,22,0,3,1,1,25.42,31.06,41,16.9979,117
2546,4/20/2011,2,0,4,23,0,3,1,1,24.6,31.06,40,22.0028,93
2547,4/21/2011,2,0,4,0,0,4,1,1,22.96,26.515,43,23.9994,44
2548,4/21/2011,2,0,4,1,0,4,1,1,21.32,25,45,15.0013,26
2549,4/21/2011,2,0,4,2,0,4,1,1,20.5,24.24,42,26.0027,13
2550,4/21/2011,2,0,4,3,0,4,1,2,18.86,22.725,51,31.0009,7
2551,4/21/2011,2,0,4,4,0,4,1,2,18.04,21.97,54,30.0026,6
2552,4/21/2011,2,0,4,5,0,4,1,2,17.22,21.21,54,36.9974,14
2553,4/21/2011,2,0,4,6,0,4,1,2,16.4,20.455,58,39.0007,75
2554,4/21/2011,2,0,4,7,0,4,1,2,17.22,21.21,47,31.0009,198
2555,4/21/2011,2,0,4,8,0,4,1,2,16.4,20.455,50,32.9975,365
2556,4/21/2011,2,0,4,9,0,4,1,2,17.22,21.21,47,19.0012,196
2557,4/21/2011,2,0,4,10,0,4,1,1,17.22,21.21,44,23.9994,98
2558,4/21/2011,2,0,4,11,0,4,1,1,18.04,21.97,41,19.0012,133
2559,4/21/2011,2,0,4,12,0,4,1,1,18.86,22.725,38,11.0014,199
2560,4/21/2011,2,0,4,13,0,4,1,1,19.68,23.485,33,22.0028,177
2561,4/21/2011,2,0,4,14,0,4,1,1,20.5,24.24,34,26.0027,228
2562,4/21/2011,2,0,4,15,0,4,1,1,21.32,25,29,27.9993,235
2563,4/21/2011,2,0,4,16,0,4,1,1,21.32,25,27,23.9994,294
2564,4/21/2011,2,0,4,17,0,4,1,1,20.5,24.24,29,11.0014,481
2565,4/21/2011,2,0,4,18,0,4,1,1,20.5,24.24,25,19.0012,452
2566,4/21/2011,2,0,4,19,0,4,1,1,18.86,22.725,28,19.0012,324
2567,4/21/2011,2,0,4,20,0,4,1,1,18.04,21.97,30,8.9981,204
2568,4/21/2011,2,0,4,21,0,4,1,1,17.22,21.21,47,12.998,184
2569,4/21/2011,2,0,4,22,0,4,1,1,17.22,21.21,38,6.0032,137
2570,4/21/2011,2,0,4,23,0,4,1,1,16.4,20.455,43,7.0015,99
2571,4/22/2011,2,0,4,0,0,5,1,1,14.76,17.425,62,12.998,33
2572,4/22/2011,2,0,4,1,0,5,1,1,14.76,16.665,53,16.9979,24
2573,4/22/2011,2,0,4,2,0,5,1,1,14.76,16.665,53,19.9995,9
2574,4/22/2011,2,0,4,3,0,5,1,1,14.76,16.665,53,19.9995,2
2575,4/22/2011,2,0,4,4,0,5,1,1,13.94,15.91,53,19.0012,3
2576,4/22/2011,2,0,4,5,0,5,1,1,13.94,15.91,53,15.0013,16
2577,4/22/2011,2,0,4,6,0,5,1,1,13.94,15.91,53,19.0012,49
2578,4/22/2011,2,0,4,7,0,5,1,2,13.94,15.91,53,19.0012,180
2579,4/22/2011,2,0,4,8,0,5,1,2,13.94,15.91,53,16.9979,346
2580,4/22/2011,2,0,4,9,0,5,1,3,13.94,15.15,61,19.9995,195
2581,4/22/2011,2,0,4,10,0,5,1,2,14.76,17.425,62,12.998,136
2582,4/22/2011,2,0,4,11,0,5,1,3,13.94,16.665,66,12.998,106
2583,4/22/2011,2,0,4,12,0,5,1,3,13.94,16.665,76,8.9981,80
2584,4/22/2011,2,0,4,13,0,5,1,3,13.94,16.665,87,12.998,40
2585,4/22/2011,2,0,4,14,0,5,1,3,13.94,15.91,87,16.9979,36
2586,4/22/2011,2,0,4,15,0,5,1,3,13.94,16.665,87,12.998,75
2587,4/22/2011,2,0,4,16,0,5,1,3,13.94,16.665,87,8.9981,62
2588,4/22/2011,2,0,4,17,0,5,1,3,13.12,15.15,93,15.0013,69
2589,4/22/2011,2,0,4,18,0,5,1,3,13.12,15.15,93,15.0013,51
2590,4/22/2011,2,0,4,19,0,5,1,3,13.12,15.15,93,15.0013,55
2591,4/22/2011,2,0,4,20,0,5,1,3,13.12,15.15,87,15.0013,47
2592,4/22/2011,2,0,4,21,0,5,1,3,12.3,15.15,93,11.0014,28
2593,4/22/2011,2,0,4,22,0,5,1,3,12.3,15.15,100,8.9981,24
2594,4/22/2011,2,0,4,23,0,5,1,3,13.12,16.665,93,7.0015,17
2595,4/23/2011,2,0,4,0,0,6,0,2,13.12,15.91,100,12.998,18
2596,4/23/2011,2,0,4,1,0,6,0,2,13.12,15.91,100,12.998,16
2597,4/23/2011,2,0,4,2,0,6,0,3,13.12,16.665,100,8.9981,17
2598,4/23/2011,2,0,4,3,0,6,0,3,13.12,16.665,100,6.0032,4
2599,4/23/2011,2,0,4,4,0,6,0,3,13.94,18.18,100,0,5
2600,4/23/2011,2,0,4,5,0,6,0,3,13.94,18.18,100,0,7
2601,4/23/2011,2,0,4,6,0,6,0,2,13.94,16.665,100,11.0014,11
2602,4/23/2011,2,0,4,7,0,6,0,3,13.94,16.665,100,11.0014,19
2603,4/23/2011,2,0,4,8,0,6,0,2,14.76,16.665,100,16.9979,47
2604,4/23/2011,2,0,4,9,0,6,0,2,15.58,19.695,94,19.9995,68
2605,4/23/2011,2,0,4,10,0,6,0,2,17.22,21.21,88,15.0013,129
2606,4/23/2011,2,0,4,11,0,6,0,2,18.86,22.725,88,15.0013,232
2607,4/23/2011,2,0,4,12,0,6,0,1,21.32,25,83,27.9993,291
2608,4/23/2011,2,0,4,13,0,6,0,1,21.32,25,83,26.0027,312
2609,4/23/2011,2,0,4,14,0,6,0,1,23.78,27.275,78,23.9994,391
2610,4/23/2011,2,0,4,15,0,6,0,1,24.6,29.545,73,26.0027,397
2611,4/23/2011,2,0,4,16,0,6,0,1,24.6,29.545,73,19.0012,426
2612,4/23/2011,2,0,4,17,0,6,0,1,24.6,29.545,73,22.0028,383
2613,4/23/2011,2,0,4,18,0,6,0,1,23.78,27.275,78,12.998,376
2614,4/23/2011,2,0,4,19,0,6,0,1,22.96,26.515,83,19.0012,283
2615,4/23/2011,2,0,4,20,0,6,0,2,22.14,25.76,88,16.9979,183
2616,4/23/2011,2,0,4,21,0,6,0,2,22.96,26.515,83,19.0012,135
2617,4/23/2011,2,0,4,22,0,6,0,2,23.78,27.275,78,16.9979,169
2618,4/23/2011,2,0,4,23,0,6,0,2,22.14,25.76,88,11.0014,117
2619,4/24/2011,2,0,4,0,0,0,0,1,21.32,25,83,15.0013,96
2620,4/24/2011,2,0,4,1,0,0,0,1,20.5,24.24,88,12.998,54
2621,4/24/2011,2,0,4,2,0,0,0,1,20.5,24.24,88,12.998,72
2622,4/24/2011,2,0,4,3,0,0,0,1,20.5,24.24,94,6.0032,24
2623,4/24/2011,2,0,4,4,0,0,0,1,20.5,24.24,94,6.0032,5
2624,4/24/2011,2,0,4,5,0,0,0,1,20.5,24.24,94,6.0032,12
2625,4/24/2011,2,0,4,6,0,0,0,2,20.5,24.24,100,0,13
2626,4/24/2011,2,0,4,7,0,0,0,2,20.5,24.24,100,0,27
2627,4/24/2011,2,0,4,8,0,0,0,1,21.32,25,94,15.0013,80
2628,4/24/2011,2,0,4,9,0,0,0,1,22.96,26.515,88,16.9979,177
2629,4/24/2011,2,0,4,10,0,0,0,1,24.6,28.79,78,11.0014,289
2630,4/24/2011,2,0,4,11,0,0,0,1,27.06,31.06,65,8.9981,317
2631,4/24/2011,2,0,4,12,0,0,0,1,27.88,31.82,65,16.9979,388
2632,4/24/2011,2,0,4,13,0,0,0,1,28.7,32.575,58,19.0012,441
2633,4/24/2011,2,0,4,14,0,0,0,1,28.7,32.575,54,22.0028,420
2634,4/24/2011,2,0,4,15,0,0,0,1,27.06,31.06,61,16.9979,369
2635,4/24/2011,2,0,4,16,0,0,0,1,30.34,33.335,48,26.0027,359
2636,4/24/2011,2,0,4,17,0,0,0,1,27.06,31.06,65,19.9995,331
2637,4/24/2011,2,0,4,18,0,0,0,1,26.24,30.305,69,11.0014,270
2638,4/24/2011,2,0,4,19,0,0,0,3,24.6,28.03,83,19.0012,194
2639,4/24/2011,2,0,4,20,0,0,0,3,24.6,28.03,83,19.0012,105
2640,4/24/2011,2,0,4,21,0,0,0,3,22.14,25.76,94,11.0014,61
2641,4/24/2011,2,0,4,22,0,0,0,3,22.14,25.76,100,11.0014,45
2642,4/24/2011,2,0,4,23,0,0,0,3,22.14,25.76,100,6.0032,42
